uuid,name,type,primary_role,cb_url,domain,homepage_url,logo_url,facebook_url,twitter_url,linkedin_url,combined_stock_symbols,city,region,country_code,short_description
74b57f43-a0d1-024c-3812-6cc7d77d0877,Sutton Place Managers,organization,investor,https://www.crunchbase.com/organization/sutton-place-managers?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,suttonplacecapital.com,http://suttonplacecapital.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1504162060/skbxqecm2ncycllkxrht.jpg,,,,,Venice,California,USA,"Sutton Place Managers is a financial organization. Nothing is publicly known about the organization. If you have more information, please"
431483bf-6e47-3209-8349-a80aa0697578,TXCapital,organization,investor,https://www.crunchbase.com/organization/txcapital?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,txcapital.cn,http://www.txcapital.cn,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179127/1e5e9ccd30a784c31d4b80b3e1ec8dd1.png,,,,,,,,"TX Capital is a boutique investment bank that works with Chinese companies in the technology, media, and telecom industries, providing"
3a6dd8a4-479d-8fde-43b7-f3e3d60ec3a1,Avanti Capital,organization,investor,https://www.crunchbase.com/organization/avanti-capital?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,avanticap.com,http://www.avanticap.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179138/46c0e8af3f0561d72246da4058e0e3c7.gif,,,https://www.linkedin.com/company/avanti-capital-plc/about/,lse:AVA,London,England,GBR,"Avanti Capital is a private equity company, with a strategy of investing in businesses, using a combination of debt and equity."
9d4ad918-7d10-038c-b579-e38e3e3451c5,Bridger Management,organization,investor,https://www.crunchbase.com/organization/bridger-management?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,bridger-capital.com,http://www.bridger-capital.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179147/5d4d92371a9ebcc06ad3c83761af7692.gif,,,,,Lee,Massachusetts,USA,"Bridger Capital Partners is a boutique firm offering M&A advisory services, capital formation and business and strategic planning advisory"
63571b06-abe6-e385-5f07-5d49d4dae662,Value Partners,organization,investor,https://www.crunchbase.com/organization/value-partners?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,valuepartners-group.com,https://www.valuepartners-group.com/en,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179149/59b6940f84f2317b2402e47562df9a3c.jpg,https://www.facebook.com/thechinfamilyhk,https://twitter.com/valuepartnersgp,https://www.linkedin.com/company/value-partners-limited,hkg:0806,Central,Hong Kong Island,HKG,"Value Partners Limited is an independent asset management firm, which specialises in traditional value-style investing."
cb4b9fa8-f9ab-758d-1f02-3c0a5d4aeeb1,i2E,organization,investor,https://www.crunchbase.com/organization/i2e?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,i2e.org,http://www.i2e.org,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179173/23d4f8d9d7ff6c07f2e262bcc66d2095.png,http://www.facebook.com/okgovcup,http://twitter.com/i2E_Inc,https://www.linkedin.com/company/i2e-inc.,,Oklahoma City,Oklahoma,USA,i2E is a private not-for-profit corporation that invests in technology-based entrepreneurs and companies.
8015bc9a-234b-c02b-ea59-67f98caae9d5,Index Capital,organization,investor,https://www.crunchbase.com/organization/index-capital?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,indexcap.com,http://www.indexcap.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179178/95908f85cc865195177de0c75e906461.png,,,,,Overland Park,Kansas,USA,Index Capital is a leading investment banking alternative for owners of financial institutions and middle market companies.
6a84ec1f-5b0f-ce9b-f1fe-0f012c82cc03,Serenda Estonia,organization,investor,https://www.crunchbase.com/organization/serenda-estonia?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,serenda.com,http://serenda.com,,https://www.facebook.com/decenter,,,,Tallinn,Harjumaa,EST,Serenda Estonia is an investment company created by Estonian founder of popular social networking portal Rate.ee.
4c045fa7-2f3b-7acc-477d-d5d14a4abfbe,New England Development,organization,investor,https://www.crunchbase.com/organization/new-england-development?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,nedevelopment.com,http://www.nedevelopment.com,https://images.crunchbase.com/image/upload/t_cb-default-original/pyaloolxk3vtal2azsss,,https://www.twitter.com/newenglanddev,https://www.linkedin.com/company/new-england-development,,Newton,Massachusetts,USA,"New England Development, one of the nation's premier real estate companies, provides preferred locations and compelling opportunities."
f046800b-c6db-d07a-de56-f59adffe2326,Prime Capital,organization,investor,https://www.crunchbase.com/organization/prime-capital?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,primecapital.com,http://www.primecapital.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179186/c6671962952a5955ed84aa064afe77d1.gif,https://www.facebook.com/PrimeCapitalSecurities,https://twitter.com/_PrimeCapital_,https://www.linkedin.com/company/primecapital/,,Sydney,New South Wales,AUS,Prime Capital provides residential and commercial real estate mortgage brokerage loan operations.
d1d90916-a0d5-6fed-b821-5cc6ee143fe4,William Morris Agency,organization,investor,https://www.crunchbase.com/organization/william-morris-agency?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,wma.com,http://www.wma.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179228/da7d0691a0ebbe8ad43f99043b6998c2.png,,,,,Beverly Hills,California,USA,William Morris Agency is a talent and literary agency with offices worldwide.
ac7aad93-16ec-d07a-006d-4ef527331419,Saehan,organization,investor,https://www.crunchbase.com/organization/saehan?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,saehanbank.com,http://www.saehanbank.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179237/ed6c5d139cbdb4ec76354deb95cff6fa.jpg,,,,,Los Angeles,California,USA,"Saehan Bancorp is a bank holding company with headquarters in Los Angeles, California. Its wholly owned subsidiary, Saehan Bank."
caca0bc1-45e9-2e58-11cf-3b0d51c0db94,Deep Fork Advisors,organization,investor,https://www.crunchbase.com/organization/deep-fork-advisors?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,deepfork.net,http://www.deepfork.net,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179240/3f2309f21285db23205d0a0def53cb1e.jpg,,,,,Jenks,Oklahoma,USA,Deep Fork Advisors provides investment capital and consulting to small-to-middle market companies.
583e385f-cd44-df02-c8d7-dc01721b4dd4,Glenbrook Partners,organization,investor,https://www.crunchbase.com/organization/glenbrook-partners?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,glenbrook.com,http://www.glenbrook.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179275/2ff9f98d55c85f14b6b90f9fc1aa91fd.gif,,https://twitter.com/glenbrook,http://www.linkedin.com/company/82037,,Atlanta,Georgia,USA,Glenbrook Partners is a payments industry strategy consulting and research firm that provides industry education programs and more.
a7c69d60-5083-08ef-937b-6cef93a9728c,Bank of America,organization,investor,https://www.crunchbase.com/organization/bank-of-america?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,bankofamerica.com,https://www.bankofamerica.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1488030279/fkmjioyl8kk3g02p71ii.png,https://www.facebook.com/BankofAmerica,https://x.com/BankofAmerica,https://www.linkedin.com/company/bank-of-america,nyse:BAC,Charlotte,North Carolina,USA,"Bank of America is a financial institution that offers credit cards, home loans, and auto loan services."
34a490f9-70cc-cbb4-376f-183483cf1e21,Drobny Global Advisors,organization,investor,https://www.crunchbase.com/organization/drobny-global?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,drobny.com,http://www.drobny.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179306/63cb94e0a8a9b76abae1aa9f074d15b2.png,,,,,Manhattan Beach,California,USA,"Drobny Global Advisors is a member organization that offers independent, opinionated and aggressive global economic research & strategy to"
fd44c344-e3af-a5da-c703-eca78313d01a,Fidelity,organization,investor,https://www.crunchbase.com/organization/fidelity-investments?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,fidelity.com,https://www.fidelity.com,https://images.crunchbase.com/image/upload/t_cb-default-original/eiho66vrkrxgzexhbdcf,https://www.facebook.com/fidelityinvestments,https://www.twitter.com/Fidelity,https://www.linkedin.com/company/fidelity-investments,,Boston,Massachusetts,USA,Fidelity is a privately-owned investment manager focusing on a diverse set of customers.
ef5e52f2-b629-e16f-953e-71d09ab99a48,"United Defense, L.P.",organization,investor,https://www.crunchbase.com/organization/united-defense-l-p?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,uniteddefense.com,http://www.uniteddefense.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179317/ebc4f9640995c4152e7a0277d1625e04.gif,,,,,Arlington,Virginia,USA,"BAE Systems acquired United Defense. BAE Systems is an international company engaged in the development, delivery, and support of advanced"
8872b0f1-d962-8640-8f96-d8b31d196864,Eurecan,organization,investor,https://www.crunchbase.com/organization/eurecan?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,cajanavarra.es,http://www.cajanavarra.es/en/empresas/eurecan/eurecan-european-venture-contest/que-es,https://images.crunchbase.com/image/upload/t_cb-default-original/v1502712604/xjzz6tr0j67ic8w7ysgh.png,,,,,Pamplona,Navarra,ESP,"The creation of Eurecan Alto Rendimiento is one of the initiatives of Eurecan, the platform of Caja Navarra to support the entrepreneurs"
21001d32-ff03-9a71-6032-36e481c992ec,HTSG,organization,investor,https://www.crunchbase.com/organization/htsg?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,htsg.co.uk,http://www.htsg.co.uk,https://images.crunchbase.com/image/upload/t_cb-default-original/cdydlv9pmmdn7a1c951f,,,,,High Wycombe,Buckinghamshire,GBR,HTSG is a financial organization. Nothing is publicly known about the organization other than this announcement. If you have more
79e301b1-678f-8f16-509b-eaa72d27edf8,NewSpring,organization,investor,https://www.crunchbase.com/organization/newspring-capital?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,newspringcapital.com,https://newspringcapital.com/,https://images.crunchbase.com/image/upload/t_cb-default-original/hvokawjtpypvj3rysewy,,https://twitter.com/NewSpring_PE,https://www.linkedin.com/company/newspring-capital,,Radnor,Pennsylvania,USA,NewSpring Capital is a private equity firm that seeks to invest in various industries.
30cec735-68ec-aecf-95e6-99922c3aac86,Bankinter,organization,investor,https://www.crunchbase.com/organization/bankinter?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,bankinter.com,http://www.bankinter.com/,https://images.crunchbase.com/image/upload/t_cb-default-original/mvw0hgwfekrfle3t6xuq,https://www.facebook.com/bankinter,https://www.twitter.com/bankinter,https://www.linkedin.com/company/bankinter,bme:BKT,Madrid,Madrid,ESP,Bankinter is a commercial bank with a Venture Capital program investing in startups
943a06c6-7ba2-8385-f312-3a74ee9eab3b,Deutsche Startups,organization,investor,https://www.crunchbase.com/organization/deutsche-startups?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,deutsche-startups.de,http://www.deutsche-startups.de,https://images.crunchbase.com/image/upload/t_cb-default-original/sakfilmdlvoih64yfyu3,http://www.facebook.com/deutschestartups,http://twitter.com/DStartups,https://www.linkedin.com/showcase/deutschestartups/,,Berlin,Berlin,DEU,Deutsche Startups supplies information and news on the German internet startup scene on a daily basis.
c2f59138-50e9-ea46-1778-9fc4f399f9b8,SaaS Capital,organization,investor,https://www.crunchbase.com/organization/saas-capital?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,saas-capital.com,http://www.saas-capital.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179389/e8d44208c34ff01b471a8a64a3e4a75e.gif,,http://twitter.com/SaaSCapital,http://www.linkedin.com/company/saas-capital,,Cincinnati,Ohio,USA,The leading provider of growth debt to software-as-a-service (SaaS) companies
85bc4a90-0203-ce92-962a-4ba2280ec474,Draper & Associates,organization,investor,https://www.crunchbase.com/organization/draper-associates?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,draperandassociates.com,http://draperandassociates.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179391/72fc6ca2f0f77c174a4456d0075a5ec5.jpg,,,,,Atlanta,Georgia,USA,Draper & Associates is a consulting firm focused on formulating and implementing solutions to a wide range of business and management
3a9b65a2-1c60-0933-0854-a77717701999,Gladwyne Partners,organization,investor,https://www.crunchbase.com/organization/gladwyne-partners?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,gladwynepartners.com,http://www.gladwynepartners.com,,,,,,New York,New York,USA,Gladwyne Partners's line of business is trust management business services.
1165029d-63f5-852d-232f-0e0ee6191ed6,North Haven Partners,organization,investor,https://www.crunchbase.com/organization/north-haven-partners?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,northhavenpartners.com,http://www.northhavenpartners.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179410/b00543c488d17c7c3e9caa64a3176088.png,,,,,New York,New York,USA,North Haven Partners was established in 1999 to provide mergers and acquisitions (M&A) advisory services to technology enabled growth
894cb258-c882-f3d0-af94-261b51adb78a,H-FARM,organization,investor,https://www.crunchbase.com/organization/h-farm?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,h-farm.com,http://www.h-farm.com/en/,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397190704/e18272e8cf01eaf6ccaa8cd97545ad03.png,https://www.facebook.com/hfarmspa/,https://twitter.com/hfarmspa,https://www.linkedin.com/company/h-farm/,bit:FARM,Roncade,Veneto,ITA,H-FARM is an innovative platform set up in 2005 to help entrepreneurs launch new initiatives and support the digitalisation of Corporates
925bda7e-f292-efdb-a171-0a22c6403990,Essex Property Trust,organization,investor,https://www.crunchbase.com/organization/essex-property-trust?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,essexpropertytrust.com,http://www.essexpropertytrust.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179421/2c16dac5530ebc30d68620d420068363.gif,https://www.facebook.com/essexproperty,http://twitter.com/essexproperties,https://www.linkedin.com/company/essex-property-trust/,nyse:ESS,Palo Alto,California,USA,"Essex Property Trust, Inc., is a fully integrated real estate investment trust (REIT) that acquires, develops, redevelops, and manages"
e0d8d3ba-9eba-b0e3-44ed-9aad30c07154,Marcus & Millichap,organization,investor,https://www.crunchbase.com/organization/marcus-millichap-venture-partners?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,marcusmillichap.com,http://www.marcusmillichap.com,https://images.crunchbase.com/image/upload/t_cb-default-original/relta1aqnzzdehstc68c,http://www.facebook.com/pages/Marcus-Millichap/470840972970891,http://twitter.com/mmreis,https://www.linkedin.com/company/marcus-&-millichap/,nyse:MMI,Calabasas,California,USA,"Marcus & Millichap helps create and preserve wealth with the best real estate investment sales, financing, research and advisory services."
c4d14d6c-c8d8-117c-b8a7-0ace52bda195,Landmark Ventures,organization,investor,https://www.crunchbase.com/organization/landmark-ventures?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,landmarkventures.com,http://www.landmarkventures.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1470724237/jquarpl6ufh154krrwc5.png,https://www.facebook.com/Landmark-Ventures-138752542808379/,http://twitter.com/Landmark,https://www.linkedin.com/company/landmark-ventures,,New York,New York,USA,Landmark Ventures is a strategic advisory and global investment bank working with technology and life sciences companies.
9ff3df7d-8e9f-3f3c-1420-60d8ddb4283b,Waller Capital Partners,organization,investor,https://www.crunchbase.com/organization/waller-capital-partners?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,wallercapital.com,http://www.wallercapital.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179437/dfa66b61cf047ddb8fdbdea3c483119d.png,,,https://www.linkedin.com/company/waller-capital-partners/,,New York,New York,USA,"Waller Capital Partners is a US Investment Bank focused exclusively on the media, communications and information industries."
1a410398-3a72-5882-99b8-6318cf594850,SoftBank,organization,investor,https://www.crunchbase.com/organization/softbank?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,group.softbank,https://group.softbank,https://images.crunchbase.com/image/upload/t_cb-default-original/liab4nlbn8ov1vzuwgqu,http://www.facebook.com/SoftBank,https://www.twitter.com/SoftBank_Group,https://www.linkedin.com/company/softbankgroup,tyo:9984,Minato,Chiba,JPN,"SoftBank provides fixed-line, mobile telephony, internet, telecommunications, and digital television products."
62fd3c8b-ee3d-abed-01b2-3be6601ef640,Piermont Ventures,organization,investor,https://www.crunchbase.com/organization/piermont-ventures?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,piermontventures.com,http://www.piermontventures.com,https://images.crunchbase.com/image/upload/t_cb-default-original/v1397179447/6586378bc7633005cbc6523e2f92eb07.gif,,,,,Hong Kong,Hong Kong Island,HKG,Piermont Ventures focuses on enabling exceptional entrepreneurs to establish highly successful businesses within the technology and
